phone_number,call_timestamp,call_duration_sec,call_frequency_24h,is_international,country_code,number_length,is_toll_free,is_premium_rate,sequential_digits,hour_of_day,is_weekend,country_mismatch,repeated_calls_same_number,label
+18729949005,2024-12-05 16:42:14,1,7,0,+1,11,0,0,0,16,0,0,0,voip_fraud
+91316411991,2024-12-25 06:27:23,8,12,1,+91,11,0,0,0,6,0,1,1,spam
+18777544296,2024-08-30 08:09:33,475,1,0,+1,11,1,0,0,8,0,0,1,legitimate
+9980849297,2024-01-28 09:49:20,5,19,1,+99,10,0,0,0,9,1,1,13,spam
+12591111111,2024-01-13 17:46:06,2,6,0,+1,11,0,0,1,17,1,1,4,spoofed
+14701012305,2024-09-03 00:39:39,6,11,0,+1,11,0,0,0,0,0,0,2,voip_fraud
+18663850168,2024-11-06 09:19:09,113,2,0,+1,11,1,0,0,9,0,0,0,premium_rate
+91899482233,2024-03-05 05:32:46,6,16,1,+91,11,0,0,0,5,0,1,12,spam
+12129548574,2024-06-18 14:24:59,405,3,0,+1,11,0,0,0,14,0,0,0,premium_rate
+14044936459,2024-03-16 05:09:40,483,2,0,+1,11,0,0,0,5,1,0,2,legitimate
+18884126532,2024-08-10 20:27:05,71,5,0,+1,11,1,0,0,20,1,0,1,legitimate
+13054561978,2024-10-25 02:14:03,313,3,0,+1,11,0,0,0,2,0,0,2,legitimate
+18669112870,2024-12-28 09:49:32,1344,1,0,+1,11,1,0,0,9,1,0,1,premium_rate
+12009995173,2024-01-11 02:42:57,3,7,0,+1,11,0,0,0,2,0,1,9,spoofed
+13051502983,2024-09-11 06:19:25,412,3,0,+1,11,0,0,0,6,0,0,2,legitimate
+16701111111,2024-07-03 02:11:16,2,8,0,+1,11,0,0,1,2,0,1,7,spoofed
+11234567890,2024-06-29 14:17:32,4,5,0,+1,11,0,0,1,14,1,1,12,spoofed
+13127844007,2024-04-12 03:10:38,502,3,0,+1,11,0,0,0,3,0,0,1,legitimate
+13128134275,2024-03-01 20:46:05,222,1,0,+1,11,0,0,0,20,0,0,2,premium_rate
+17375487448,2024-08-02 22:38:30,7,18,0,+1,11,0,0,0,22,0,0,0,voip_fraud
+17624724935,2024-10-22 03:35:30,5,20,0,+1,11,0,0,0,3,0,0,0,voip_fraud
+17135375482,2024-07-09 02:32:09,5,30,0,+1,11,0,0,0,2,0,0,19,robocall
+13059943029,2024-05-17 10:55:08,306,1,0,+1,11,0,0,0,10,0,0,0,legitimate
+14152531103,2024-06-10 15:03:21,787,2,0,+1,11,0,0,0,15,0,0,2,premium_rate
+15031106601,2024-11-15 12:01:00,260,3,0,+1,11,0,0,0,12,0,0,1,legitimate
+12022238590,2024-01-07 20:25:58,409,3,0,+1,11,0,0,0,20,1,0,0,legitimate
+16179439429,2024-07-24 21:27:12,8,24,0,+1,11,0,0,0,21,0,0,12,robocall
+15038582938,2024-11-13 11:51:43,97,2,0,+1,11,0,0,0,11,0,0,1,legitimate
+17135042786,2024-04-08 19:33:16,392,3,0,+1,11,0,0,0,19,0,0,1,legitimate
+15036678674,2024-12-16 02:09:01,180,2,0,+1,11,0,0,0,2,0,0,2,legitimate
+19001865901,2024-04-14 08:35:08,324,4,0,+1,11,0,1,0,8,1,0,2,legitimate
+18002851681,2024-10-20 00:09:46,0,24,0,+1,11,1,0,0,0,1,0,2,robocall
+13122669370,2024-01-14 19:26:31,4,26,0,+1,11,0,0,0,19,1,0,3,robocall
+18661162230,2024-02-27 02:56:44,182,5,0,+1,11,1,0,0,2,0,0,0,legitimate
+18886342208,2024-05-08 18:04:51,208,1,0,+1,11,1,0,0,18,0,0,1,legitimate
+447897267156,2024-10-26 02:40:19,13,25,1,+44,12,0,0,0,2,1,1,14,spam
+12026849932,2024-08-06 19:30:33,0,35,0,+1,11,0,0,0,19,0,0,19,robocall
+12009991926,2024-12-24 12:38:22,5,4,0,+1,11,0,0,0,12,0,1,20,spoofed
+4405792517,2024-04-24 07:15:58,7,19,1,+44,10,0,0,0,7,0,1,3,spam
+18779218921,2024-12-17 16:21:58,1,27,0,+1,11,1,0,0,16,0,0,1,robocall
+17026629344,2024-07-29 21:18:21,159,2,0,+1,11,0,0,0,21,0,0,1,legitimate
+17138383884,2024-09-14 20:55:49,1001,2,0,+1,11,0,0,0,20,1,0,2,premium_rate
+18772167449,2024-03-13 23:40:01,123,5,0,+1,11,1,0,0,23,0,0,0,legitimate
+17623698802,2024-03-07 04:30:08,10,11,0,+1,11,0,0,0,4,0,0,2,voip_fraud
+736669436586,2024-11-14 09:39:04,11,21,1,+73,12,0,0,0,9,0,1,15,spam
+19008548873,2024-11-15 08:21:58,221,2,0,+1,11,0,1,0,8,0,0,0,legitimate
+13329112071,2024-05-28 05:50:04,1,12,0,+1,11,0,0,0,5,0,0,0,voip_fraud
+18669325145,2024-01-08 16:50:22,6,33,0,+1,11,1,0,0,16,0,0,10,robocall
+18665597554,2024-03-03 21:33:29,537,3,0,+1,11,1,0,0,21,1,0,2,legitimate
+998951974395,2024-01-18 08:56:18,14,25,1,+99,12,0,0,0,8,0,1,20,spam
+13128408511,2024-05-12 03:02:04,102,5,0,+1,11,0,0,0,3,1,0,2,legitimate
+12121122663,2024-10-24 06:42:13,243,3,0,+1,11,0,0,0,6,0,0,1,premium_rate
+17138362307,2024-09-26 19:31:06,5,17,0,+1,11,0,0,0,19,0,0,11,robocall
+12126181610,2024-10-14 20:07:41,117,2,0,+1,11,0,0,0,20,0,0,2,legitimate
+18887684512,2024-07-01 23:32:09,277,3,0,+1,11,1,0,0,23,0,0,2,legitimate
+14157842069,2024-11-14 22:01:35,514,2,0,+1,11,0,0,0,22,0,0,1,legitimate
+18888496392,2024-08-06 22:27:38,289,4,0,+1,11,1,0,0,22,0,0,0,legitimate
+9188169035,2024-10-01 06:49:57,4,25,1,+91,10,0,0,0,6,0,1,4,spam
+10123456789,2024-08-29 11:05:23,2,2,0,+1,11,0,0,1,11,0,1,16,spoofed
+12123707866,2024-04-19 19:13:25,2,35,0,+1,11,0,0,0,19,0,0,12,robocall
+17261316891,2024-07-27 21:05:01,10,4,0,+1,11,0,0,0,21,1,0,0,voip_fraud
+8685141363,2024-03-16 11:56:20,10,27,1,+86,10,0,0,0,11,1,1,13,spam
+17027728615,2024-12-21 03:07:27,61,3,0,+1,11,0,0,0,3,1,0,0,premium_rate
+17028442394,2024-08-09 07:58:35,35,5,0,+1,11,0,0,0,7,0,0,0,legitimate
+18668169423,2024-07-21 15:51:03,571,1,0,+1,11,1,0,0,15,1,0,2,legitimate
+18881607033,2024-07-01 10:07:36,1,47,0,+1,11,1,0,0,10,0,0,18,robocall
+12122037650,2024-07-02 06:25:46,6,43,0,+1,11,0,0,0,6,0,0,6,robocall
+18009438921,2024-07-23 14:48:25,78,2,0,+1,11,1,0,0,14,0,0,2,legitimate
+19766546608,2024-04-30 00:00:42,121,1,0,+1,11,0,1,0,0,0,0,2,legitimate
+14041762388,2024-07-28 19:26:28,2,9,0,+1,11,0,0,0,19,1,0,4,robocall
+19003638763,2024-01-29 07:14:22,75,3,0,+1,11,0,1,0,7,0,0,0,legitimate
+17134293942,2024-02-17 19:24:17,433,2,0,+1,11,0,0,0,19,1,0,0,legitimate
+8558892670,2024-02-15 06:27:04,11,5,1,+85,10,0,0,0,6,0,1,13,spam
+18882912938,2024-05-27 08:53:35,443,5,0,+1,11,1,0,0,8,0,0,2,legitimate
+18775781975,2024-12-03 22:43:27,320,5,0,+1,11,1,0,0,22,0,0,0,legitimate
+66198386069,2024-07-25 22:11:19,11,20,1,+66,11,0,0,0,22,0,1,19,spam
+13052147606,2024-08-30 00:29:16,343,2,0,+1,11,0,0,0,0,0,0,1,legitimate
+17025939611,2024-04-04 01:20:16,0,45,0,+1,11,0,0,0,1,0,0,11,robocall
+18886414241,2024-03-04 02:27:53,246,5,0,+1,11,1,0,0,2,0,0,2,legitimate
+13055535463,2024-09-14 03:18:07,4,5,0,+1,11,0,0,0,3,1,0,2,robocall
+15640000000,2024-04-26 19:04:24,5,10,0,+1,11,0,0,1,19,0,1,3,spoofed
+18882136890,2024-02-23 02:57:37,0,17,0,+1,11,1,0,0,2,0,0,11,robocall
+12028697601,2024-08-14 10:13:37,8,33,0,+1,11,0,0,0,10,0,0,5,robocall
+17026978965,2024-12-12 21:38:33,2,21,0,+1,11,0,0,0,21,0,0,7,robocall
+17023369560,2024-07-31 05:44:23,596,2,0,+1,11,0,0,0,5,0,0,1,legitimate
+12125811186,2024-02-26 04:03:56,62,5,0,+1,11,0,0,0,4,0,0,0,legitimate
+13127676251,2024-05-18 11:02:33,6,14,0,+1,11,0,0,0,11,1,0,18,robocall
+18007398370,2024-02-28 12:16:34,319,1,0,+1,11,1,0,0,12,0,0,2,legitimate
+15032259160,2024-01-02 04:40:23,319,4,0,+1,11,0,0,0,4,0,0,2,legitimate
+19765888009,2024-12-21 01:51:40,260,5,0,+1,11,0,1,0,1,1,0,0,legitimate
+85579633879081,2024-04-08 21:11:11,13,4,1,+85,14,0,0,0,21,0,1,16,spam
+17374600623,2024-08-20 06:10:57,6,20,0,+1,11,0,0,0,6,0,0,1,voip_fraud
+13463293463,2024-07-06 13:13:32,5,4,0,+1,11,0,0,0,13,1,0,1,voip_fraud
+6670713604212,2024-02-20 00:02:18,8,20,1,+66,13,0,0,0,0,0,1,15,spam
+15039214801,2024-03-17 14:34:30,383,3,0,+1,11,0,0,0,14,1,0,2,legitimate
+14151014148,2024-12-26 17:52:22,142,3,0,+1,11,0,0,0,17,0,0,0,legitimate
+13059442968,2024-12-24 19:30:47,342,2,0,+1,11,0,0,0,19,0,0,0,legitimate
+19762132688,2024-06-20 00:38:58,489,4,0,+1,11,0,1,0,0,0,0,2,legitimate
+19481111111,2024-12-04 02:49:23,5,4,0,+1,11,0,0,1,2,0,1,20,spoofed
+19621111111,2024-01-08 00:37:45,3,6,0,+1,11,0,0,1,0,0,1,2,spoofed
+15039463229,2024-12-09 13:59:49,1241,1,0,+1,11,0,0,0,13,0,0,2,premium_rate
+16179211633,2024-03-12 18:38:20,1705,3,0,+1,11,0,0,0,18,0,0,2,premium_rate
+621876927,2024-02-01 08:54:15,10,20,1,+62,9,0,0,0,8,0,1,10,spam
+6687368072,2024-10-31 12:27:46,3,30,1,+66,10,0,0,0,12,0,1,16,spam
+380730180872,2024-06-21 16:19:11,15,10,1,+38,12,0,0,0,16,0,1,0,spam
+16697318541,2024-04-25 16:42:19,5,9,0,+1,11,0,0,0,16,0,0,1,voip_fraud
+12121325245,2024-06-14 02:44:02,213,5,0,+1,11,0,0,0,2,0,0,1,legitimate
+16176401100,2024-06-16 22:57:00,1,36,0,+1,11,0,0,0,22,1,0,5,robocall
+14709825169,2024-04-07 10:00:52,9,9,0,+1,11,0,0,0,10,1,0,0,voip_fraud
+9981629506410,2024-04-19 02:34:19,3,23,1,+99,13,0,0,0,2,0,1,20,spam
+664695395,2024-05-05 13:37:33,13,7,1,+66,9,0,0,0,13,1,1,7,spam
+18662767561,2024-09-23 14:03:01,224,1,0,+1,11,1,0,0,14,0,0,1,premium_rate
+12125708762,2024-08-24 23:37:26,439,4,0,+1,11,0,0,0,23,1,0,2,legitimate
+17023223383,2024-11-17 11:49:09,7,26,0,+1,11,0,0,0,11,1,0,0,robocall
+18883818789,2024-04-22 10:23:48,1109,3,0,+1,11,1,0,0,10,0,0,1,premium_rate
+11234567890,2024-09-22 03:56:09,2,1,0,+1,11,0,0,1,3,1,1,3,spoofed
+9104099915141,2024-05-29 00:22:50,2,20,1,+91,13,0,0,0,0,0,1,11,spam
+17373120518,2024-08-08 07:44:45,5,6,0,+1,11,0,0,0,7,0,0,2,voip_fraud
+18002129457,2024-06-28 09:06:37,6,18,0,+1,11,1,0,0,9,0,0,11,robocall
+12022033804,2024-02-02 15:22:57,91,5,0,+1,11,0,0,0,15,0,0,1,legitimate
+10123456789,2024-08-20 11:56:44,4,6,0,+1,11,0,0,1,11,0,1,13,spoofed
+10123456789,2024-06-11 10:20:27,0,4,0,+1,11,0,0,1,10,0,1,19,spoofed
+12127556216,2024-12-21 03:20:45,5,7,0,+1,11,0,0,0,3,1,0,5,robocall
+17021852264,2024-02-17 20:27:53,313,1,0,+1,11,0,0,0,20,1,0,0,legitimate
+18881962011,2024-06-04 07:59:32,6,23,0,+1,11,1,0,0,7,0,0,20,robocall
+14044082255,2024-02-02 09:36:38,7,5,0,+1,11,0,0,0,9,0,0,6,robocall
+17132020526,2024-09-29 06:26:06,0,40,0,+1,11,0,0,0,6,1,0,17,robocall
+14044908064,2024-08-27 14:54:53,3,11,0,+1,11,0,0,0,14,0,0,4,robocall
+18005115808,2024-06-13 06:22:48,1450,2,0,+1,11,1,0,0,6,0,0,2,premium_rate
+10123456789,2024-03-01 05:06:44,4,3,0,+1,11,0,0,1,5,0,1,17,spoofed
+18883177278,2024-04-30 16:33:35,386,4,0,+1,11,1,0,0,16,0,0,0,legitimate
+14155112267,2024-12-27 12:12:51,550,3,0,+1,11,0,0,0,12,0,0,2,legitimate
+3808165608804,2024-02-05 16:43:39,2,27,1,+38,13,0,0,0,16,0,1,4,spam
+14045211213,2024-11-05 09:11:39,76,3,0,+1,11,0,0,0,9,0,0,1,legitimate
+19765083490,2024-03-10 10:51:36,42,1,0,+1,11,0,1,0,10,1,0,1,legitimate
+19007661390,2024-02-05 07:22:21,328,3,0,+1,11,0,1,0,7,0,0,0,premium_rate
+15034446807,2024-09-22 19:32:12,431,3,0,+1,11,0,0,0,19,1,0,2,legitimate
+14048488900,2024-02-04 11:06:39,3,9,0,+1,11,0,0,0,11,1,0,14,robocall
+38003912779053,2024-12-09 17:47:31,7,5,1,+38,14,1,0,0,17,0,1,16,spam
+15032996986,2024-06-21 10:37:38,140,1,0,+1,11,0,0,0,10,0,0,0,legitimate
+12021375648,2024-07-30 14:19:06,5,18,0,+1,11,0,0,0,14,0,0,1,voip_fraud
+6215819277,2024-03-16 08:18:15,12,17,1,+62,10,0,0,0,8,1,1,13,spam
+12022769487,2024-08-10 22:01:10,364,4,0,+1,11,0,0,0,22,1,0,1,legitimate
+919621167123,2024-01-21 08:24:44,7,19,1,+91,12,0,0,0,8,1,1,7,spam
+622094540,2024-03-24 17:45:39,13,11,1,+62,9,0,0,0,17,1,1,9,spam
+10123456789,2024-07-15 00:01:08,3,9,0,+1,11,0,0,1,0,0,1,9,spoofed
+13128267136,2024-05-18 18:50:20,0,32,0,+1,11,0,0,0,18,1,0,1,robocall
+15035088661,2024-03-22 20:26:49,253,3,0,+1,11,0,0,0,20,0,0,1,legitimate
+38038833314932,2024-07-02 09:32:20,11,24,1,+38,14,0,0,0,9,0,1,5,spam
+14706186362,2024-01-05 11:14:18,7,11,0,+1,11,0,0,0,11,0,0,2,voip_fraud
+8551180167743,2024-07-13 01:53:16,10,22,1,+85,13,0,0,0,1,1,1,0,spam
+17131398508,2024-08-23 22:21:02,119,1,0,+1,11,0,0,0,22,0,0,0,legitimate
+14155574649,2024-07-03 13:40:58,394,1,0,+1,11,0,0,0,13,0,0,1,legitimate
+18007617987,2024-12-23 09:16:14,0,42,0,+1,11,1,0,0,9,0,0,10,robocall
+723225833762,2024-11-24 23:09:55,5,26,1,+72,12,0,0,0,23,1,1,7,spam
+18778525204,2024-07-12 12:05:43,582,2,0,+1,11,1,0,0,12,0,0,2,legitimate
+13129916589,2024-02-26 21:35:26,97,3,0,+1,11,0,0,0,21,0,0,2,legitimate
+18728416066,2024-06-01 01:30:08,4,18,0,+1,11,0,0,0,1,1,0,0,voip_fraud
+17371052124,2024-04-11 05:10:26,0,2,0,+1,11,0,0,0,5,0,0,2,voip_fraud
+18002901507,2024-09-03 21:30:30,245,5,0,+1,11,1,0,0,21,0,0,0,legitimate
+14045493864,2024-08-28 13:37:04,2,46,0,+1,11,0,0,0,13,0,0,6,robocall
+17029807052,2024-08-01 20:30:12,5,39,0,+1,11,0,0,0,20,0,0,3,robocall
+15031885405,2024-06-24 17:49:00,510,4,0,+1,11,0,0,0,17,0,0,2,legitimate
+4441626724089,2024-07-13 05:35:42,9,4,1,+44,13,0,0,0,5,1,1,2,spam
+16284949316,2024-07-06 11:28:19,9,2,0,+1,11,0,0,0,11,1,0,2,voip_fraud
+15038407810,2024-08-10 14:27:27,6,8,0,+1,11,0,0,0,14,1,0,19,robocall
+16172203875,2024-12-03 08:44:34,525,2,0,+1,11,0,0,0,8,0,0,0,legitimate
+16173192250,2024-03-17 00:51:43,130,2,0,+1,11,0,0,0,0,1,0,1,legitimate
+18777386372,2024-01-11 00:37:34,0,26,0,+1,11,1,0,0,0,0,0,15,robocall
+19761200226,2024-04-22 10:51:48,494,1,0,+1,11,0,1,0,10,0,0,1,legitimate
+15040000000,2024-01-12 08:29:52,0,5,0,+1,11,0,0,1,8,0,1,4,spoofed
+17023222252,2024-06-27 02:56:15,408,3,0,+1,11,0,0,0,2,0,0,0,legitimate
+12009999865,2024-05-23 14:39:12,4,9,0,+1,11,0,0,1,14,0,1,20,spoofed
+6204993064,2024-01-29 08:05:08,3,4,1,+62,10,0,0,0,8,0,1,14,spam
+13471111111,2024-04-25 04:22:22,5,5,0,+1,11,0,0,1,4,0,1,6,spoofed
+18882216878,2024-07-10 22:42:25,133,3,0,+1,11,1,0,0,22,0,0,1,legitimate
+629186175686,2024-04-21 08:57:20,12,11,1,+62,12,0,0,0,8,1,1,18,spam
+12870000000,2024-01-17 06:35:09,0,2,0,+1,11,0,0,1,6,0,1,16,spoofed
+18883459745,2024-08-10 21:17:05,593,4,0,+1,11,1,0,0,21,1,0,2,legitimate
+86061869460,2024-07-02 12:37:52,4,17,1,+86,11,0,0,0,12,0,1,8,spam
+4475358983243,2024-06-17 21:38:59,13,29,1,+44,13,0,0,0,21,0,1,11,spam
+16287099824,2024-04-11 02:58:07,5,17,0,+1,11,0,0,0,2,0,0,0,voip_fraud
+18668208065,2024-02-09 19:26:51,6,34,0,+1,11,1,0,0,19,0,0,12,robocall
+14153273417,2024-08-30 20:24:48,4,34,0,+1,11,0,0,0,20,0,0,6,robocall
+16461111111,2024-05-06 11:18:29,3,6,0,+1,11,0,0,1,11,0,1,17,spoofed
+14049204110,2024-06-11 15:22:35,310,3,0,+1,11,0,0,0,15,0,0,0,legitimate
+11234567890,2024-10-20 14:41:51,0,8,0,+1,11,0,0,1,14,1,1,6,spoofed
+2346612450,2024-02-12 02:27:42,2,28,1,+23,10,0,0,0,2,0,1,3,spam
+16174293015,2024-08-04 14:58:17,0,38,0,+1,11,0,0,0,14,1,0,18,robocall
+13052716946,2024-11-17 06:16:33,459,2,0,+1,11,0,0,0,6,1,0,2,legitimate
+75792082,2024-12-09 07:50:27,8,5,1,+75,8,0,0,0,7,0,1,12,spam
+16289089181,2024-12-12 00:18:43,10,6,0,+1,11,0,0,0,0,0,0,2,voip_fraud
+17024962709,2024-09-05 05:51:33,63,3,0,+1,11,0,0,0,5,0,0,0,legitimate
+12025467052,2024-08-08 10:43:59,121,1,0,+1,11,0,0,0,10,0,0,2,legitimate
+17025190501,2024-04-22 17:29:11,197,1,0,+1,11,0,0,0,17,0,0,1,legitimate
+18001960095,2024-05-19 21:32:54,7,47,0,+1,11,1,0,0,21,1,0,3,robocall
+14151731644,2024-05-19 18:34:54,259,2,0,+1,11,0,0,0,18,1,0,0,legitimate
+17267763755,2024-12-22 05:42:02,6,19,0,+1,11,0,0,0,5,1,0,1,voip_fraud
+12124483183,2024-12-22 21:06:59,366,1,0,+1,11,0,0,0,21,1,0,0,premium_rate
+18662241975,2024-08-28 09:24:55,71,2,0,+1,11,1,0,0,9,0,0,2,legitimate
+17268203783,2024-03-12 08:09:37,9,15,0,+1,11,0,0,0,8,0,0,1,voip_fraud
+13051797901,2024-09-17 18:55:43,5,13,0,+1,11,0,0,0,18,0,0,3,robocall
+11234567890,2024-06-28 19:42:44,2,1,0,+1,11,0,0,1,19,0,1,18,spoofed
+18771809831,2024-05-05 06:53:47,3,8,0,+1,11,1,0,0,6,1,0,16,robocall
+13055659304,2024-03-21 20:41:07,6,41,0,+1,11,0,0,0,20,0,0,8,robocall
+16692424447,2024-01-29 16:29:28,1,17,0,+1,11,0,0,0,16,0,0,1,voip_fraud
+14042305413,2024-12-07 18:39:09,361,3,0,+1,11,0,0,0,18,1,0,0,legitimate
+4470146187027,2024-12-23 07:56:39,4,11,1,+44,13,0,0,0,7,0,1,12,spam
+13127357739,2024-03-03 18:18:10,285,2,0,+1,11,0,0,0,18,1,0,0,legitimate
+14049309339,2024-04-15 18:40:39,45,1,0,+1,11,0,0,0,18,0,0,1,legitimate
+14153374513,2024-04-14 04:05:11,592,2,0,+1,11,0,0,0,4,1,0,0,legitimate
+13124673044,2024-02-27 09:26:28,363,2,0,+1,11,0,0,0,9,0,0,2,legitimate
+855545173301,2024-07-27 10:44:16,15,19,1,+85,12,0,0,0,10,1,1,14,spam
+787322766,2024-06-13 08:48:46,10,23,1,+78,9,0,0,0,8,0,1,9,spam
+12024389207,2024-06-07 00:41:13,7,40,0,+1,11,0,0,0,0,0,0,6,robocall
+14043319115,2024-12-28 16:14:30,188,3,0,+1,11,0,0,0,16,1,0,1,premium_rate
+15032857227,2024-06-07 05:19:35,508,2,0,+1,11,0,0,0,5,0,0,2,legitimate
+13122955552,2024-02-16 22:03:58,8,28,0,+1,11,0,0,0,22,0,0,2,robocall
+19767479928,2024-03-03 00:35:05,332,2,0,+1,11,0,1,0,0,1,0,1,legitimate
+14044207115,2024-12-13 18:00:23,402,1,0,+1,11,0,0,0,18,0,0,1,legitimate
+17265311484,2024-07-13 02:35:59,4,4,0,+1,11,0,0,0,2,1,0,1,voip_fraud
+12026794791,2024-04-09 01:06:25,4,36,0,+1,11,0,0,0,1,0,0,4,robocall
+11234567890,2024-11-28 08:13:55,1,10,0,+1,11,0,0,1,8,0,1,18,spoofed
+668756344,2024-11-11 03:46:54,15,4,1,+66,9,0,0,0,3,0,1,16,spam
+14709515904,2024-12-27 19:30:01,6,10,0,+1,11,0,0,0,19,0,0,0,voip_fraud
+12129385256,2024-12-03 11:21:14,459,4,0,+1,11,0,0,0,11,0,0,2,legitimate
+14158955811,2024-02-15 05:44:37,6,43,0,+1,11,0,0,0,5,0,0,19,robocall
+75907746743,2024-04-09 09:59:00,11,25,1,+75,11,0,0,0,9,0,1,14,spam
+19005355056,2024-07-22 21:30:01,428,4,0,+1,11,0,1,0,21,0,0,2,legitimate
+18778350291,2024-07-12 02:27:45,6,14,0,+1,11,1,0,0,2,0,0,18,robocall
+18725228491,2024-01-11 15:51:46,4,8,0,+1,11,0,0,0,15,0,0,2,voip_fraud
+16171443165,2024-07-05 12:18:18,6,40,0,+1,11,0,0,0,12,0,0,11,robocall
+18881781533,2024-06-17 11:12:10,6,33,0,+1,11,1,0,0,11,0,0,19,robocall
+13322770689,2024-05-30 21:33:24,2,17,0,+1,11,0,0,0,21,0,0,2,voip_fraud
+625834459421,2024-01-09 22:19:10,2,24,1,+62,12,0,0,0,22,0,1,16,spam
+12081111111,2024-10-01 20:22:05,0,3,0,+1,11,0,0,1,20,0,1,14,spoofed
+12009995424,2024-12-28 16:18:57,5,10,0,+1,11,0,0,0,16,1,1,17,spoofed
+18777756122,2024-02-23 04:58:11,72,1,0,+1,11,1,0,0,4,0,0,2,legitimate
+62271342470,2024-08-01 21:57:19,12,24,1,+62,11,0,0,0,21,0,1,18,spam
+85505073090729,2024-05-08 21:43:33,7,15,1,+85,14,0,0,0,21,0,1,7,spam
+18771371368,2024-06-19 10:21:45,4,29,0,+1,11,1,0,0,10,0,0,11,robocall
+17024612696,2024-01-30 14:18:59,1278,3,0,+1,11,0,0,0,14,0,0,2,premium_rate
+14047909008,2024-06-18 03:05:32,264,5,0,+1,11,0,0,0,3,0,0,1,legitimate
+8697665620670,2024-04-30 19:14:13,8,17,1,+86,13,0,0,0,19,0,1,15,spam
+38002103770023,2024-04-19 10:34:08,5,13,1,+38,14,1,0,0,10,0,1,0,spam
+9987989097,2024-12-14 17:38:40,4,29,1,+99,10,0,0,0,17,1,1,0,spam
+12022915131,2024-06-06 16:27:02,87,3,0,+1,11,0,0,0,16,0,0,0,legitimate
+17268246762,2024-09-21 00:49:09,6,19,0,+1,11,0,0,0,0,1,0,1,voip_fraud
+11234567890,2024-07-09 03:47:02,3,4,0,+1,11,0,0,1,3,0,1,16,spoofed
+13468739352,2024-01-06 12:04:01,10,13,0,+1,11,0,0,0,12,1,0,0,voip_fraud
+14320000000,2024-11-05 16:06:40,4,1,0,+1,11,0,0,1,16,0,1,16,spoofed
+18666215216,2024-06-17 10:59:11,1,36,0,+1,11,1,0,0,10,0,0,11,robocall
+12009993054,2024-01-09 20:58:10,3,10,0,+1,11,0,0,0,20,0,1,4,spoofed
+18664117269,2024-03-12 12:41:03,8,5,0,+1,11,1,0,0,12,0,0,19,robocall
+629247617403,2024-06-16 20:45:13,13,4,1,+62,12,0,0,0,20,1,1,1,spam
+15021111111,2024-12-20 00:55:12,2,3,0,+1,11,0,0,1,0,0,1,17,spoofed
+17266525365,2024-01-17 00:49:43,10,2,0,+1,11,0,0,0,0,0,0,0,voip_fraud
+12129246718,2024-10-05 05:35:57,7,39,0,+1,11,0,0,0,5,1,0,1,robocall
+18888350241,2024-03-14 14:38:49,72,5,0,+1,11,1,0,0,14,0,0,0,legitimate
+12128009048,2024-01-23 01:30:46,546,1,0,+1,11,0,0,0,1,0,0,1,legitimate
+19768344375,2024-02-11 19:02:56,472,3,0,+1,11,0,1,0,19,1,0,2,legitimate
+18009242744,2024-12-17 19:28:14,466,2,0,+1,11,1,0,0,19,0,0,2,legitimate
+13322287684,2024-04-20 11:01:52,10,9,0,+1,11,0,0,0,11,1,0,0,voip_fraud
+13127802682,2024-01-08 19:12:58,37,4,0,+1,11,0,0,0,19,0,0,2,legitimate
+12009992491,2024-08-02 00:44:25,1,1,0,+1,11,0,0,0,0,0,1,3,spoofed
+18667987527,2024-06-02 03:17:30,408,2,0,+1,11,1,0,0,3,1,0,0,legitimate
+13124068162,2024-05-15 01:24:23,584,2,0,+1,11,0,0,0,1,0,0,2,legitimate
+2349979817,2024-07-27 07:01:42,3,22,1,+23,10,0,0,0,7,1,1,20,spam
+16173246451,2024-11-04 15:29:45,4,23,0,+1,11,0,0,0,15,0,0,20,robocall
+14720000000,2024-01-27 02:47:11,3,9,0,+1,11,0,0,1,2,1,1,8,spoofed
+7325101102,2024-12-02 17:33:12,13,6,1,+73,10,0,0,0,17,0,1,8,spam
+17378892328,2024-03-22 08:08:29,5,18,0,+1,11,0,0,0,8,0,0,0,voip_fraud
+18007819007,2024-01-30 04:30:25,3,49,0,+1,11,1,0,0,4,0,0,8,robocall
+16694710986,2024-03-07 21:27:05,6,4,0,+1,11,0,0,0,21,0,0,1,voip_fraud
+12125608971,2024-11-27 10:02:09,284,2,0,+1,11,0,0,0,10,0,0,2,legitimate
+16176243501,2024-11-20 15:50:17,598,3,0,+1,11,0,0,0,15,0,0,2,legitimate
+18381111111,2024-05-03 19:34:37,3,8,0,+1,11,0,0,1,19,0,1,11,spoofed
+13128707092,2024-10-02 08:11:37,92,2,0,+1,11,0,0,0,8,0,0,2,legitimate
+13129540340,2024-07-20 17:49:47,243,1,0,+1,11,0,0,0,17,1,0,0,legitimate
+13464101153,2024-08-02 00:10:30,8,10,0,+1,11,0,0,0,0,0,0,1,voip_fraud
+14157121355,2024-03-08 02:58:18,364,4,0,+1,11,0,0,0,2,0,0,0,legitimate
+17028107822,2024-02-16 14:52:27,180,2,0,+1,11,0,0,0,14,0,0,2,legitimate
+14781111111,2024-11-23 14:22:48,1,10,0,+1,11,0,0,1,14,1,1,20,spoofed
+23462331931,2024-12-23 04:43:04,13,4,1,+23,11,0,0,0,4,0,1,17,spam
